sep=|
epoch|evaluation_0|error_0|evaluation_1|error_1|evaluation_2|error_2
0|11,82|0|4,76|0|11,99|0
1|11,17|4,92018611233802|6,24|4,25431796903007|11,49|4,12320178020709
2|11,17|3,61788682074641|6,9|3,17057817592747|11,33|3,17581222602543
3|11,17|2,93349338778246|11,82|2,23237805375204|11,82|2,77857968305066
4|11,66|2,2452124395234|15,44|2,17134587436653|17,57|2,0742572826013
5|19,87|1,84513328867334|15,76|1,87681796448479|20,53|2,17806978776114
6|22,17|1,75699269444622|17,73|1,65416742277208|24,79|1,72268592138919
7|24,14|1,78189846266379|20,2|1,57066401851807|25,62|1,61081185337838
8|21,35|1,85627033013724|22,99|1,54069064912995|29,72|1,70616634972244
9|20,85|1,82974321078287|24,14|1,73497180958244|30,71|1,64047635301218
10|24,3|1,64664056291077|24,14|1,49141505825913|31,86|1,56568725799926
11|26,11|1,70569925900851|25,12|1,51582278093993|35,8|1,50135185508485
12|27,91|1,61546127910319|26,6|1,47313466888817|35,96|1,48122192338915
13|29,56|1,43648671319409|26,11|1,4234596663765|33,99|1,52116245184226
14|30,71|1,56567288721746|27,59|1,63239818351799|36,12|1,48222384269829
15|30,54|1,49460630652013|27,75|1,30008446486913|40,23|1,45517051832659
16|28,9|1,58569392813337|27,91|1,65474212723914|43,35|1,54426458936311
17|30,21|1,67991793619643|28,9|1,66391717178876|45,16|1,57556702103275
18|32,68|1,59118180499581|29,89|1,60824893951428|44,33|1,36960394150969
19|33|1,46305630609465|33,66|1,57700397012269|42,2|1,28393818197176
20|34,65|1,52638727040637|33,66|1,44300477557545|46,14|1,62153806878643
21|35,96|1,41647108573849|34,32|1,44813892057602|46,63|1,49145849876966
22|36,45|1,65837063094172|34,65|1,51261560881438|47,13|1,47715699365986
23|35,3|1,37847124807296|35,3|1,55062729067465|45,48|1,60338794224587
24|35,63|1,52634521113712|37,27|1,63566946876904|49,1|1,53220828162119
25|37,11|1,74945434155837|35,47|1,48797741167751|48,44|1,31551629814598
26|38,1|1,46237741973452|36,12|1,45592121800262|48,6|1,55816675559109
27|38,59|1,33278430743996|38,42|1,4482540967915|50,08|1,51314010657491
