sep=|
epoch|evaluation_0|error_0|evaluation_1|error_1|evaluation_2|error_2
0|13,14|0|10,34|0|12,97|0
1|13,3|6,28933578140825|12,15|3,92632539470234|12,64|5,00837406816752
2|11,99|4,62670849424335|12,15|2,72690456061134|14,61|3,21707427706886
3|13,3|3,9902929017861|10,18|2,64575361835602|20,03|2,41425571823605
4|15,11|3,06518724774065|11|1,67463484729917|19,54|2,54039546053795
5|19,05|2,60819465382121|13,46|1,67040207287303|22,17|2,11097506221945
6|21,51|2,02397910561716|14,94|1,92925551735427|22,99|2,28291992977921
7|22,82|2,04776686649512|15,93|1,75547596318031|26,11|1,74312699939598
8|25,45|2,30773943736589|15,44|1,70798199371043|27,26|1,93357827994078
9|28,57|1,78500793450273|16,26|1,4911445530232|26,93|1,9449435160348
10|29,89|2,08496056674294|16,58|1,49741971920433|26,77|1,75426373327717
11|31,86|2,30687295601626|17,41|1,62505164049836|29,06|1,60044020259046
12|32,18|1,92531871873338|20,53|1,54300295010018|32,18|1,68721267417417
13|32,35|1,97918285381571|19,87|1,4446442888118|32,84|1,64348133619268
14|31,86|1,64847339144679|20,69|1,58241352843864|33,5|1,67779315124582
15|33,83|1,8205484255094|21,35|1,51254261082308|36,29|1,76416067605501
16|35,47|1,93079791324007|23,32|1,57834705184356|36,12|1,65695542926206
17|35,47|1,85039352724706|24,79|1,54287658946549|38,1|1,71781069305363
18|38,59|1,79639288035911|23,32|1,37086997924193|39,08|1,53800137767928
19|40,39|1,83642972365071|24,47|1,86271308795942|42,36|1,57122357489649
20|42,53|1,59544503972283|26,93|1,43498987386547|41,71|1,48585307722608
21|41,54|1,74459168681684|27,59|1,50840327186026|44,66|1,55838302308939
22|46,8|1,65665153438271|30,05|1,56951329493828|45,16|1,74795787931185
23|44,5|1,63013232583538|28,57|1,36229917770009|39,74|1,5737816046854
24|45,65|1,56262520048886|29,89|1,61801290724916|43,84|1,5681981845261
25|47,62|1,61193935688139|31,2|1,3906258407994|46,8|1,52853605030053
26|50,25|1,64310341260928|30,71|1,45507642911918|48,28|1,55268941042583
27|45,16|1,4019228715125|29,06|1,4883652118742|50,25|1,54125978803228
28|46,47|1,54142974353985|32,68|1,61914130600072|48,93|1,68715746931615
29|48,28|1,65538618141618|33|1,45713983857895|52,38|1,5198190899023
30|49,59|1,75757377748236|32,02|1,34116963517882|52,05|1,63822618107934
31|50,74|1,59169165325332|34,15|1,50557388997756|51,23|1,54351078046132
32|53,69|1,68294242592157|34,15|1,5165815885617|55,83|1,78718442200852
33|56,32|1,58495323883211|35,63|1,48149332249201|55,5|1,57836030472453
34|56,98|1,56926055427138|34,98|1,40658760529451|57,31|1,46759906225507
35|56,32|1,48467036845129|38,26|1,5430466903181|59,11|1,5675706067556
36|58,78|1,45017863479023|38,42|1,27465932392361|59,44|1,65443709514107
37|56,32|1,31846505907259|40,72|1,51162862457097|59,28|1,39135157558045
38|57,31|1,73192172063309|42,36|1,56847808902646|58,46|1,53036523257346
39|59,44|1,75942739541231|42,69|1,37026113124865|59,11|1,6155260924598
40|59,77|1,38363939318616|42,2|1,41013279196374|57,14|1,31542410980371
41|58,46|1,33870078401082|41,54|1,57306739226221|63,88|1,7024294242714
42|61,41|1,45027029847439|38,92|1,40009884060267|64,37|1,4522207384814
43|61,41|1,74369690124324|43,68|1,54370567789215|62,56|1,48802178499075
44|61,74|1,47580858534045|43,84|1,40112687127688|63,38|1,47244149834523
45|61,58|1,41534029749221|42,04|1,30151335623358|64,04|1,64905866191528
46|58,46|1,36184544253877|41,05|1,37540047551359|65,52|1,22033510160122
47|64,04|1,51123165997339|42,53|1,33216718298433|65,19|1,42701187382539
48|63,55|1,53002983867542|42,04|1,58104972649586|64,86|1,45413842625663
49|62,73|1,4080079387566|46,31|1,44626327150628|66,34|1,54618745247928
50|64,7|1,39945907027845|45,98|1,21114332213662|67|1,41570977928821
51|64,53|1,42708761276659|44,33|1,40685672733707|68,97|1,39447544817681
52|65,68|1,44018343636584|46,63|1,45573902672913|68,47|1,64501520266305
53|62,89|1,53351094647013|45,65|1,311686611861|68,47|1,51498217819841
54|64,53|1,48893798854736|48,6|1,42294033262286|69,95|1,47171962346813
55|65,35|1,52705041240219|46,8|1,27119752137762|71,1|1,39331433507067
