sep=|
epoch|evaluation_0|error_0|evaluation_1|error_1|evaluation_2|error_2
0|8,87|0|11,49|0|12,81|0
1|8,87|3,65436858240818|15,93|3,61193192109446|11,49|4,24472885743306
2|18,23|4,38748781223038|12,64|4,42579622848016|16,09|4,5921019637005
3|11,17|4,3574357283623|21,67|4,34453699594308|20,36|4,9892680443781
4|25,29|5,31001737675502|5,91|4,57570207509484|17,57|4,20982939208695
5|13,79|5,36000740035649|22,99|5,27778893084386|19,87|4,90583225980299
6|18,39|4,76930948197088|20,69|5,1711189899796|29,23|5,24843269425877
7|24,3|4,48531518283231|27,26|4,53571024048648|27,26|4,10274562447859
8|22,33|3,97512561607902|30,71|4,5687673453231|25,62|3,98653230193783
9|22,66|4,69716400341201|24,96|5,21123840644847|29,89|5,44850557745308
10|30,71|5,48493314586758|27,26|4,0858788076973|28,08|4,18115200965688
11|41,87|3,94916484842352|33,83|5,14121025173414|36,45|4,23916495565544
12|34,98|3,96700640448212|36,62|4,73603843217599|30,38|4,05911186088303
13|23,81|3,99958036266219|22,82|4,78372681343618|23,48|4,56850244889542
14|29,23|4,07343644712239|39,74|5,04633836113768|32,51|4,30232669489707
15|22,5|4,06560157123474|33|3,70878613861829|45,16|4,04307619408656
16|20,36|5,34846678828157|38,26|4,35884024807623|28,57|3,38060124146187
17|28,57|5,41068571266006|42,53|4,94008074950364|31,86|3,84782659314307
18|38,75|4,71722482923335|44,17|4,12558613462862|29,56|4,62730382270884
19|27,59|3,81895779352636|32,18|5,2018807876662|35,14|4,54481686382724
20|33|4,35006384750764|48,28|5,33328636555034|33,66|4,94062461617365
21|20,03|4,65347168977668|48,93|3,5504149966928|35,63|4,44530812006492
22|43,51|4,3456978268902|50,41|3,26474771747728|35,63|4,20015571997121
23|50,74|3,79175685444236|34,98|3,99870232700169|49,43|4,05585917591665
24|46,47|2,93509209177005|41,71|4,37082048440044|28,41|3,27436796710188
25|39,74|3,26391161168622|61,58|3,55254337883243|45,65|4,3268013040053
26|38,1|4,1772118484096|41,22|3,45474424743696|30,38|4,04682186039242
27|28,24|4,72630224735833|35,63|4,3386181111373|19,7|4,27421825789288
28|46,63|3,74622248850665|51,56|3,71440529021579|24,14|4,28523284790474
29|42,86|3,07036989990305|53,53|3,2527643520296|38,75|4,63871352647252
30|49,43|3,15193672075068|45,32|3,12413425691847|53,86|3,58730415785452
31|47,13|2,75695244285657|44,17|3,66517092934725|44,17|3,36349743516221
32|48,93|3,35899404746756|47,13|3,3091753211988|48,44|3,43150453284556
33|49,1|3,15279431111425|48,11|3,74892297943421|50,41|3,73207509076446
34|35,96|3,59024804404027|49,1|3,25971420664903|44,01|3,50380237693694
35|54,35|3,25894904950306|46,47|4,01282367620519|57,14|3,67720072274451
36|38,75|3,52264505542837|50,25|3,55921177985057|48,44|3,11636072973785
37|48,93|3,03929123725226|52,38|3,50403318766284|33,17|4,00134212446993
38|53,86|2,95768613492904|69,79|3,25039658880044|38,42|4,08122388284073
39|44,01|3,47533790406444|62,4|2,74663942898736|50,08|3,78947168245061
40|42,69|3,6755326719047|58,95|2,40923575101819|58,13|2,91283289715199
41|52,55|3,3147043776958|62,4|2,68067349683253|57,47|2,96545812974094
